x,y
356.199,525.437
841.211,238.592
164.004,-70.843
16.654,-89.077
220.899,43.945
347.313,92.398
65.422,282.619
222.583,64.41
884.169,192.811
841.271,-72.922
264.18,-70.036
170.481,307.387
50.138,-93.791
135.403,178.471
940.555,50.771
239.742,536.481
302.822,471.883
289.797,310.993
95.541,-53.327
391.369,43.061
-7.465,475.509
232.517,328.749
329.217,73.817
921.72,74.169
229.496,462.26
675.367,382.987
53.213,305.109
25.356,347.238
239.686,518.415
243.271,540.685
103.851,464.419
113.399,492.405
173.32,207.749
394.131,59.384
709.842,224.622
849.676,220.558
683.553,253.995
137.606,530.045
849.498,216.753
-52.619,-80.057
176.227,304.688
273.112,498.633
230.836,318.192
-94.742,-69.749
879.955,-72.367
891.354,193.838
235.111,525.06
195.865,495.622
950.907,54.626
122.209,81.576
17.983,-52.853
-7.086,312.178
112.944,-72.509
363.853,44.877
136.679,205.815
854.648,125.145
295.986,278.41
343.927,54.666
118.919,186.005
321.559,51.096
193.165,85.263
124.503,466.492
167.776,201.593
867.48,-76.912
5.632,289.475
356.833,289.961
173.17,484.838
-7.57,535.411
-93.684,-56.024
377.507,84.562
937.156,72.284
684.37,334.003
-19.035,-104.886
125.439,309.07
712.96,309.439
215.216,-68.371
181.683,303.927
101.465,321.373
346.611,528.73
233.397,290.129
826.139,129.185
363.789,93.328
124.836,-68.374
-64.69,293.574
9.339,344.773
269.198,-80.912
845.17,293.915
703.315,247.749
328.705,-84.489
264.059,-74.18
890.951,311.356
340.651,332.329
706.838,296.503
901.567,194.451
224.922,65.656
100.826,-72.695
109.452,532.102
57.782,321.906
40.871,-76.047
883.455,359.777
162.919,-95.389
893.425,220.891
340.835,318.092
28.666,540.349
261.886,464.558
211.712,318.23
-74.522,313.653
-57.109,-64.655
241.03,298.078
861.766,354.39
-70.467,-82.452
-195.568,592.353
363.026,82.296
891.697,308.652
-168.391,409.958
838.966,321.602
138.371,299.934
338.76,287.937
43.0,535.148
362.948,35.296
-35.369,289.613
-133.916,88.447
268.993,297.265
225.968,65.92
136.876,304.532
60.614,307.832
19.226,480.179
353.026,318.214
137.897,82.754
324.621,-82.237
734.639,363.362
-79.479,-81.965
209.2,80.029
27.662,339.331
254.025,488.555
-4.309,289.446
52.185,49.245
901.99,178.158
892.004,338.674
226.881,477.297
354.012,489.606
894.712,203.972
36.188,304.048
825.723,106.845
230.355,-79.598
337.02,33.778
226.24,469.745
859.675,133.766
238.467,520.174
35.074,489.017
163.202,526.845
182.639,201.78
854.527,203.092
330.184,524.448
145.505,541.055
839.047,339.335
184.879,201.899
219.375,521.82
194.182,542.158
575.795,80.102
136.489,51.396
70.628,527.909
218.076,446.339
886.115,226.686
390.035,43.309
66.46,519.034
28.47,477.631
108.19,187.516
881.431,141.2
-82.68,-66.676
298.522,57.876
13.023,-80.914
872.737,150.254
293.539,292.43
876.687,-61.489
104.959,197.683
214.175,472.438
320.433,39.076
96.369,48.288
194.515,-75.104
20.06,62.885
166.675,-63.334
732.492,337.181
198.89,191.559
870.166,274.717
5.034,-79.039
96.659,476.219
-64.91,293.252
202.39,40.171
859.467,238.691
869.11,204.764
123.216,-54.657
870.956,163.243
229.002,467.644
314.626,59.624
295.997,279.71
916.944,69.025
-80.602,-68.958
858.15,259.751
850.182,180.087
162.188,-83.776
892.438,342.98
861.837,272.442
12.151,273.652
39.34,315.499
-24.041,498.372
149.684,-58.838
738.283,288.325
222.48,502.939
-28.186,529.504
300.133,77.427
-57.214,486.231
194.357,40.676
-6.432,520.842
51.944,544.825
342.222,500.617
34.27,-97.688
149.276,-90.651
848.224,232.896
893.441,215.718
218.452,527.826
261.32,296.07
169.568,61.828
379.353,38.844
71.781,544.06
-17.918,497.854
-41.121,-60.104
46.801,507.373
290.281,77.392
86.145,47.423
5.164,-59.316
842.663,128.201
851.59,-101.213
845.58,318.953
689.726,408.946
61.996,516.631
872.697,239.639
15.477,-63.998
135.453,492.405
148.406,201.972
148.328,65.021
193.229,462.234
279.272,-82.632
913.873,117.036
705.067,375.529
720.096,361.882
136.884,-90.252
901.808,179.422
323.485,543.11
86.474,322.836
84.091,334.303
222.155,-68.759
12.07,274.781
59.928,527.259
817.431,115.926
301.764,-65.051
541.849,172.887
35.634,484.114
706.378,247.39
64.301,332.864
318.234,326.755
212.598,305.73
822.794,115.774
239.952,310.087
246.427,-68.33
215.99,505.525
170.134,60.862
263.435,456.689
-18.037,468.717
109.264,-90.703
373.466,516.06
167.39,529.442
105.353,294.339
406.287,89.66
16.892,272.384
-47.355,484.926
16.773,520.483
729.244,243.603
140.509,203.856
1.473,510.05
341.883,328.591
848.565,292.636
201.797,56.336
865.84,358.918
-22.969,505.447
870.416,369.299
318.973,-81.742
-73.661,-104.58
-37.298,-55.116
152.937,192.037
889.479,195.594
20.09,58.883
55.747,291.337
183.115,311.805
17.99,301.327
850.914,134.176
124.201,476.155
41.769,538.418
691.914,302.27
-56.343,308.036
355.549,299.659
109.442,468.177
181.47,428.249
36.223,-86.713
830.032,-84.126
87.928,315.087
157.859,61.556
901.089,165.656
-17.496,-75.31
-81.015,-94.961
163.227,434.034
75.57,-48.749
286.823,293.504
-28.896,312.249
66.7,56.284
364.971,324.716
894.434,152.185
188.676,494.697
76.871,51.322
385.136,67.248
688.667,227.185
-19.243,484.113
344.134,291.529
105.679,52.689
158.625,-96.966
389.363,32.666
355.291,96.798
910.465,115.314
211.846,82.481
-15.452,290.706
356.873,288.049
8.093,303.055
364.177,37.958
846.013,223.811
-0.341,298.005
47.366,301.321
170.83,510.517
259.982,521.742
210.965,178.83
11.804,-91.704
363.408,52.241
232.703,-66.841
96.917,317.016
893.208,172.795
-47.759,324.977
-5.273,312.723
-28.263,280.36
241.053,-72.291
-38.291,-104.821
210.042,446.621
156.422,306.949
-30.325,534.862
44.048,291.797
857.514,247.785
-6.599,-100.094
67.833,522.701
186.002,52.114
-70.206,-101.444
58.114,325.619
838.565,326.845
271.094,326.237
335.443,285.944
46.297,328.521
67.879,-54.303
380.719,496.914
57.586,56.947
884.06,232.274
847.431,311.827
17.236,320.77
-28.621,492.203
209.012,77.039
193.349,-95.973
204.462,287.238
125.679,488.21
10.933,537.682
186.136,-79.381
65.051,305.931
318.511,94.076
285.407,39.119
893.234,182.307
925.596,51.153
288.639,327.35
320.592,541.994
887.299,201.545
861.094,310.493
812.337,62.402
31.323,353.961
217.302,56.443
73.024,529.784
339.878,533.071
881.019,162.841
879.473,360.232
85.319,295.201
744.246,345.676
347.04,323.301
269.794,332.051
894.578,155.769
-60.594,301.619
266.14,35.411
212.6,80.738
-47.209,-67.707
212.262,491.82
177.691,-60.687
168.065,-57.015
211.011,288.427
1023.94,467.983
873.391,351.948
61.413,302.024
326.935,87.364
304.026,60.163
826.483,-83.705
18.985,-62.756
285.482,291.421
347.255,318.713
266.154,496.228
333.871,529.028
684.938,248.594
21.444,59.016
392.242,92.548
151.329,65.897
190.424,312.872
316.202,-82.189
69.76,469.433
705.382,228.987
850.027,361.747
196.548,507.003
206.927,311.507
98.562,320.222
41.281,-45.134
737.377,360.163
356.24,506.483
854.718,-98.103
93.26,51.729
850.113,248.554
-31.321,-55.3
46.682,331.266
211.235,47.261
249.138,312.672
129.288,514.635
256.519,77.104
296.979,37.552
892.381,158.248
313.74,329.524
-48.849,-50.723
157.88,-53.979
160.805,454.217
859.355,185.962
236.943,-69.978
101.331,-85.356
836.235,144.654
836.079,150.436
137.893,288.372
323.822,526.848
196.737,306.435
242.099,55.052
-5.783,61.693
308.597,339.59
848.295,203.694
184.644,452.718
119.821,192.433
739.14,235.741
249.188,462.873
113.07,-88.989
865.75,300.041
122.159,-58.463
7.938,520.1
335.736,318.855
704.332,245.068
309.481,286.89
712.153,321.328
205.45,-73.139
717.259,320.249
48.69,314.883
-52.443,-107.721
198.187,495.125
89.437,470.548
99.996,-83.459
726.49,285.879
-39.234,-98.584
-27.448,-107.047
66.323,-79.502
157.274,-96.725
357.009,316.952
14.381,476.347
27.388,58.594
63.995,502.766
4.654,60.059
849.8,368.238
871.255,166.129
265.056,295.278
886.869,281.971
113.656,-78.282
845.886,135.092
929.225,73.023
860.795,164.197
233.433,-66.095
-64.643,-87.286
304.488,475.285
329.072,44.958
123.285,474.576
709.696,231.655
348.373,47.117
149.326,490.585
823.857,104.217
286.709,50.035
300.688,492.397
219.969,62.575
880.644,259.637
214.711,53.857
423.337,64.0
345.53,290.65
52.472,-94.555
277.858,86.466
583.9,615.757
312.702,-78.736
7.426,-77.236
194.544,-83.336
277.257,317.589
30.267,537.755
317.928,315.333
81.774,465.161
234.909,509.265
1.407,342.449
160.331,-71.692
87.275,78.006
898.86,335.212
313.93,-83.121
-6.026,-42.922
270.107,297.331
922.555,118.385
385.597,502.69
861.379,149.409
-27.687,510.335
60.199,306.868
726.854,221.255
118.196,187.006
-50.668,-97.804
335.794,344.542
402.778,81.664
867.969,311.49
1028.029,319.979
-70.886,-63.252
171.766,527.189
-2.181,535.015
174.725,48.142
-5.221,345.138
265.991,295.974
86.183,323.379
267.564,328.326
50.381,-94.557
867.451,132.504
-43.028,480.426
204.063,310.06
133.997,-64.791
72.851,-75.703
726.792,360.064
219.699,299.79
68.626,-70.904
357.966,32.382
122.93,-53.787
821.906,88.328
181.266,304.809
284.012,285.438
896.744,233.297
330.554,77.525
365.933,35.192
29.319,328.385
348.699,-80.351
163.652,499.11
-9.165,289.986
172.571,471.54
181.409,441.868
43.862,-51.883
-47.319,315.272
868.676,206.044
148.835,-54.475
410.808,99.102
868.763,-53.984
183.285,437.753
168.366,445.1
58.354,-77.608
834.747,-68.985
-12.206,286.946
113.856,72.256
41.272,326.703
72.75,504.951
299.082,39.946
870.057,178.267
-22.837,-60.297
183.891,-72.041
181.927,453.622
318.877,-83.48
829.646,125.159
34.879,347.444
49.922,85.439
934.797,121.125
329.014,44.256
-88.639,304.189
209.133,61.55
835.606,324.794
713.196,320.171
-29.787,-88.168
117.574,-79.095
183.974,501.246
164.55,299.873
868.739,323.01
712.48,438.473
362.822,493.904
867.409,230.46
873.388,287.24
1.335,-65.072
206.028,466.221
185.698,431.71
851.762,132.289
110.23,-52.963
-17.215,513.508
382.635,97.654
263.064,302.821
236.163,520.547
339.412,54.898
-85.747,-83.902
573.41,476.14
334.53,498.67
274.634,321.179
145.29,485.226
192.037,314.256
388.442,502.374
301.322,314.431
198.671,475.903
165.605,304.598
893.772,272.979
259.026,292.586
176.383,305.988
135.314,-101.641
808.993,106.968
234.069,86.667
6.702,514.204
801.23,99.884
811.13,56.978
847.038,126.793
341.758,490.099
914.274,115.486
849.017,227.937
150.484,-71.228
328.696,76.861
172.486,39.21
113.733,-84.132
876.837,355.996
164.379,192.757
289.933,276.927
867.808,306.131
74.421,-96.984
298.423,287.211
337.948,287.1
358.806,490.769
165.761,48.61
292.902,67.959
323.191,336.377
843.073,123.161
207.02,499.925
865.046,301.957
-90.546,-41.039
17.368,329.346
876.562,201.146
874.371,265.353
826.889,96.82
203.316,61.36
167.214,505.417
309.966,279.464
55.136,499.56
110.025,541.773
-53.082,-64.437
270.551,463.818
69.16,69.28
-57.87,-49.977
216.322,178.52
171.781,312.307
226.481,76.566
-47.963,-65.744
927.399,85.157
126.933,54.484
855.391,221.09
202.39,-91.953
245.074,73.702
736.044,419.135
360.477,498.986
194.924,-74.51
202.076,77.722
915.873,79.713
876.274,330.372
909.401,137.1
-64.419,-95.859
734.497,222.573
271.021,-94.039
303.112,513.609
871.626,240.692
67.551,289.531
223.008,448.061
382.757,486.929
713.024,426.677
342.681,494.746
-27.232,280.641
814.948,54.445
325.758,-81.796
-47.762,531.17
897.727,268.71
-29.429,-61.04
708.492,234.519
164.724,57.468
686.86,271.751
841.044,122.724
161.109,296.615
222.666,528.213
369.039,62.179
-10.543,286.706
-18.102,329.446
8.888,350.21
374.098,37.721
346.144,60.903
296.676,275.592
202.144,-69.129
873.199,-60.936
886.932,149.407
-34.192,508.572
705.353,229.93
68.632,467.554
794.775,102.327
20.65,314.338
-16.68,-43.578
64.451,307.322
320.466,512.488
168.119,67.332
913.42,71.17
852.154,354.752
241.266,518.998
-11.635,327.573
306.197,289.323
344.956,290.556
265.123,494.423
375.628,297.407
115.507,44.078
15.673,318.041
831.571,-58.952
146.224,-65.573
258.217,293.593
209.298,304.352
913.938,144.118
244.45,-71.824
219.967,78.045
208.633,71.27
895.602,212.782
-33.772,320.514
832.489,-59.854
177.728,46.76
886.719,310.408
898.087,294.771
145.916,84.182
155.242,304.979
240.864,328.676
-46.073,483.011
206.369,444.544
182.74,286.047
227.937,-70.803
148.922,-87.571
849.206,297.385
-23.622,307.697
368.167,83.902
31.231,344.008
727.469,350.493
26.003,-72.845
342.094,62.374
840.115,252.165
311.699,283.671
151.832,-93.704
-0.213,-81.206
66.776,324.677
116.912,471.159
-30.674,-65.506
19.609,61.986
-31.536,-74.184
208.084,-82.708
291.415,318.782
156.159,514.545
834.433,104.938
165.354,53.012
200.018,520.148
740.868,427.404
49.542,349.204
817.761,92.87
37.513,482.885
361.484,518.597
889.445,358.914
139.46,61.295
50.644,299.112
317.898,307.915
202.327,446.615
178.039,201.951
222.361,462.077
223.568,-91.89
343.152,297.224
-21.288,-38.878
55.166,286.578
60.136,531.081
-70.755,-71.626
252.809,331.919
159.929,47.202
844.205,132.165
358.398,303.171
201.258,72.862
833.318,305.903
136.969,528.078
801.486,85.788
913.749,88.231
186.517,299.854
58.11,323.073
845.735,191.854
195.022,310.325
144.875,50.498
306.06,344.306
347.699,340.358
903.121,134.475
929.272,48.722
902.525,131.742
294.554,48.685
74.216,331.166
32.93,308.687
290.654,512.425
684.263,271.543
923.134,50.725
183.348,473.621
17.859,522.364
305.103,285.873
184.914,501.808
857.976,328.324
164.079,200.691
711.741,316.514
200.783,522.962
278.426,44.935
914.788,131.958
691.896,347.523
785.641,47.394
254.518,459.584
153.749,79.356
-13.143,-44.215
741.228,231.174
-51.806,518.336
129.428,-82.559
315.075,51.742
862.891,367.845
-105.383,-41.117
-31.534,320.132
286.395,320.082
237.051,507.194
299.921,85.481
933.953,91.69
138.579,460.77
850.111,-81.667
814.759,115.495
-33.515,341.637
256.615,298.941
43.559,-59.491
0.421,-99.715
-64.242,-44.237
-42.474,336.187
-7.526,-71.759
44.535,331.81
814.921,75.146
739.443,424.095
208.974,307.223
285.258,44.958
821.507,104.372
-50.22,-60.591
-3.982,476.71
327.05,301.108
143.099,194.311
63.903,-80.179
153.781,459.639
365.966,316.105
325.338,340.772
352.465,517.004
936.22,79.285
190.783,456.602
703.78,289.804
102.657,-62.778
936.809,68.292
-42.793,-48.474
301.311,-83.107
58.306,539.781
287.523,-94.428
285.13,465.979
63.815,-64.069
843.213,119.82
245.611,539.379
233.376,517.689
349.928,522.543
-41.949,-87.078
869.398,130.885
863.42,324.222
64.61,320.359
347.349,70.373
211.723,464.754
249.946,303.976
-4.129,348.035
261.365,-69.448
307.867,337.334
906.476,131.161
926.073,61.417
147.009,492.8
54.346,498.018
351.577,35.371
275.767,315.39
232.155,305.603
246.316,-71.264
410.727,74.111
839.328,-84.67
348.584,33.876
363.451,532.714
342.656,55.831
112.326,480.052
358.662,37.662
235.051,480.952
869.246,299.576
56.774,322.403
34.744,-63.434
318.897,87.299
259.957,534.114
851.751,227.811
339.588,342.548
906.251,95.586
172.173,76.558
171.789,-61.423
173.826,202.73
316.597,288.513
77.293,490.612
910.533,129.02
-74.536,-39.238
836.703,162.059
899.038,297.331
22.69,326.274
902.858,140.269
95.497,319.353
866.964,189.012
205.45,186.731
99.22,-71.978
857.716,252.163
841.893,334.917
339.639,291.385
-13.927,342.525
376.454,93.632
856.912,151.579
306.476,76.4
887.659,137.866
88.217,-70.29
315.17,497.882
159.352,-55.35
55.539,484.549
-36.825,-60.879
71.362,-48.735
135.149,205.356
32.774,72.49
833.803,336.524
82.001,320.552
158.368,80.975
359.969,309.943
325.722,-82.772
854.792,122.754
83.275,321.762
274.971,322.569
220.894,-79.779
80.805,525.495
35.695,54.243
-0.258,-48.647
63.719,-80.584
836.18,145.134
184.086,442.815
358.376,285.968
850.651,322.848
118.361,490.496
104.445,315.939
711.361,418.007
869.526,210.657
844.552,-88.863
199.321,39.094
377.698,94.455
726.244,226.869
115.921,502.51
73.869,538.047
155.554,-64.724
202.187,76.204
875.294,130.855
680.317,328.817
727.212,301.301
105.054,181.33
186.268,62.809
13.423,302.079
931.584,58.43
177.103,-85.089
-44.28,-96.38
303.245,497.259
886.153,263.49
193.845,48.67
273.18,295.944
906.258,123.085
271.869,499.295
21.903,-70.152
895.328,149.006
66.29,288.642
160.138,523.536
169.07,471.44
850.844,158.114
199.004,301.536
865.195,142.927
375.823,26.005
894.297,129.73
877.635,-70.915
-5.808,511.571
281.19,470.126
886.674,152.985
193.386,528.902
370.285,289.629
-57.444,531.543
43.5,484.397
325.941,-84.154
144.834,184.165
875.844,281.611
86.242,78.001
264.719,78.189
883.417,267.398
874.809,328.924
1.942,277.473
-27.467,-57.636
-105.22,-55.766
319.825,521.362
130.27,-98.141
852.694,340.126
872.618,177.773
-32.878,-65.996
852.858,363.384
209.483,65.692
788.716,48.36
105.263,-81.591
350.989,305.174
235.923,-68.571
873.085,328.438
166.49,-95.058
68.633,321.923
215.208,452.658
347.492,88.184
24.193,-67.37
316.632,-88.114
164.498,295.81
-18.368,502.071
174.137,186.6
272.681,-78.787
203.172,71.343
737.87,226.264
-43.733,293.872
266.967,305.315
845.543,207.037
343.826,310.273
-20.386,525.801
851.421,292.868
356.661,77.613
283.8,538.023
76.769,-68.958
856.224,313.8
204.341,540.296
-13.529,286.035
164.619,299.282
211.491,499.025
830.351,110.737
858.865,-74.646
256.216,61.361
941.732,41.656
265.304,91.709
376.532,38.392
9.212,524.517
300.966,474.961
689.962,370.168
900.908,188.975
-108.707,-105.631
68.225,313.463
80.629,330.357
219.438,-93.971
727.903,365.052
48.727,550.208
-39.917,343.542
296.623,280.57
930.077,62.587
732.797,439.626
12.84,280.262
242.801,295.015
276.711,-67.882
696.893,283.293
125.887,-62.768
133.262,199.687
-53.23,-72.79
148.836,490.424
122.437,448.393
67.839,309.603
-63.416,-38.037
-50.423,-83.358
312.135,46.136
27.027,346.478
-88.058,-79.074
284.725,487.087
839.311,104.98
235.874,520.722
-29.207,540.526
142.649,308.153
-75.126,-39.772
212.031,330.942
-10.12,74.721
886.931,138.455
313.138,317.003
316.252,304.575
111.496,467.731
16.193,343.367
203.575,324.904
127.027,500.042
41.855,482.25
-40.163,-47.31
-40.863,503.27
845.328,293.613
248.249,502.038
854.793,-48.132
216.881,328.284
-20.92,280.532
899.43,227.896
245.307,-68.104
268.155,482.207
17.638,-78.174
114.309,-63.342
-96.57,-38.05
688.587,233.063
167.968,-82.866
265.346,322.84
901.625,137.846
720.093,270.597
299.568,514.069
369.077,527.414
876.664,364.532
208.257,294.691
846.873,299.514
295.772,472.173
363.42,83.237
321.463,50.332
378.638,504.451
132.297,193.562
2.571,283.215
-0.268,-98.636
723.239,242.025
5.411,289.881
-8.903,304.689
844.841,214.217
3.866,294.948
231.825,487.32
809.993,69.018
551.565,431.746
5.499,486.359
117.344,-70.475
725.158,339.218
190.144,497.516
845.94,153.339
218.517,485.791
726.109,415.987
741.572,348.451
296.396,342.809
247.516,522.505
305.331,487.38
868.411,136.009
893.802,287.568
33.957,326.473
114.135,457.549
208.906,481.471
336.491,286.77
251.635,54.693
-56.905,312.366
865.756,355.561
842.962,233.822
118.911,-63.501
156.912,548.845
-1.429,487.178
891.937,303.517
320.18,53.56
258.889,75.456
76.455,526.586
251.533,49.449
939.349,68.619
867.835,146.924
-26.557,288.41
266.125,73.001
326.154,293.976
853.532,220.869
903.469,144.095
852.885,331.328
297.28,70.867
376.659,86.078
107.829,516.605
-71.251,-95.835
277.195,75.743
846.354,166.601
89.114,486.431
710.315,401.176
113.729,63.992
90.937,337.316
-14.1,335.692
736.656,367.07
-21.531,526.565
381.638,87.809
237.709,317.517
41.951,316.442
168.876,46.519
2.68,530.276
846.16,185.992
312.014,37.942
217.275,86.853
140.835,539.58
31.564,339.668
139.613,317.678
325.86,44.004
898.32,300.466
192.514,429.948
140.36,182.517
172.819,299.105
109.561,294.436
161.368,201.759
63.989,287.24
853.41,286.469
67.88,526.115
803.377,48.438
102.177,464.724
715.146,415.878
2.355,290.331
274.417,33.635
361.965,288.766
249.982,485.206
859.164,135.876
151.099,190.996
885.04,322.329
216.827,316.519
95.787,-68.044
4.182,61.747
91.525,293.917
53.773,-85.969
326.955,504.706
-35.403,317.364
208.827,320.476
-74.454,-97.443
845.995,178.74
117.79,186.547
276.903,67.299
870.227,247.394
890.925,241.362
271.063,536.227
877.033,370.093
95.488,476.73
216.128,300.601
892.945,198.2
49.746,286.655
321.599,-85.806
28.126,544.218
-52.452,-71.238
856.428,-50.844
332.503,313.638
285.771,37.605
131.992,-82.84
74.667,502.919
191.482,311.751
-27.536,515.063
354.736,287.24
112.841,-62.09
349.413,339.66
120.946,495.514
259.616,68.098
335.588,341.3
880.996,322.597
31.998,275.811
156.2,56.227
313.846,-78.375
368.858,83.607
212.768,202.705
-8.713,538.09
191.176,309.475
243.929,79.548
188.825,445.767
203.997,80.706
37.609,513.287
293.501,-87.406
743.332,406.098
847.513,144.007
727.149,342.247
183.969,484.219
54.402,-89.066
912.549,146.039
870.203,331.246
390.284,93.824
141.543,185.208
-10.222,277.477
249.826,472.612
890.239,210.671
165.694,511.492
188.385,-79.198
809.721,60.401
169.192,41.894
-89.847,-43.492
257.705,-66.427
-2.692,-63.215
869.611,296.057
215.081,-86.184
146.05,488.12
335.361,79.881
17.698,-83.231
299.252,343.272
-71.934,-78.386
180.327,455.81
206.431,70.661
254.15,307.387
110.12,54.679
51.183,-92.61
172.72,51.913
82.291,292.741
68.81,488.64
121.483,464.36
63.168,526.456
52.105,286.898
212.076,-63.298
357.614,333.078
-44.578,321.742
826.589,127.071
74.631,292.485
205.797,440.028
281.079,-83.25
189.0,497.413
48.917,290.206
916.421,148.601
328.311,-82.92
191.199,494.413
31.454,-55.067
7.763,-60.65
-17.757,483.984
897.176,198.064
179.088,51.901
-29.631,-74.984
198.967,-79.593
191.112,71.714
381.23,97.799
821.936,100.842
885.593,282.293
876.225,364.369
113.212,464.608
60.489,528.467
64.074,286.055
-5.888,76.96
-72.451,-40.706
182.982,50.251
196.793,488.216
244.555,321.969
850.995,117.365
727.72,263.84
106.553,471.593
176.268,-88.748
325.862,-90.508
51.426,330.948
-45.253,-49.339
245.574,40.555
280.14,50.487
201.398,491.772
27.341,-74.832
286.143,321.383
-21.737,-61.835
36.766,285.885
-59.256,-99.352
327.566,-66.207
81.789,59.279
727.3,337.493
123.509,504.643
103.375,311.922
167.92,191.044
892.694,160.532
-0.491,291.563
734.12,423.586
134.071,206.459
39.863,292.1
258.765,468.967
738.621,416.457
152.695,297.661
-33.665,465.154
233.621,532.406
184.76,195.173
848.068,-85.141
205.944,513.456
859.873,-63.05
909.415,95.64
306.639,274.903
26.304,-89.335
343.789,296.732
724.628,343.661
351.244,302.638
855.391,128.453
738.156,363.254
104.632,-101.272
59.779,81.397
830.43,111.576
84.969,522.876
916.518,45.851
827.275,-83.665
18.641,314.492
309.609,492.438
19.964,-67.077
52.226,-101.33
861.548,352.59
46.532,-64.431
182.728,-70.011
862.118,236.417
382.039,39.631
29.656,316.622
793.978,69.239
174.926,291.536
-61.766,495.373
230.193,61.07
13.678,530.979
35.037,51.498
791.61,86.666
-11.102,306.254
11.043,345.523
826.542,94.367
16.217,344.935
731.416,333.658
331.476,316.684
233.919,-70.387
1.293,329.01
299.357,321.01
377.747,515.034
853.309,-47.719
114.069,186.232
329.119,333.035
874.106,277.151
146.171,183.316
836.833,311.734
309.429,58.404
305.329,282.292
99.595,-91.396
840.304,215.794
879.478,298.895
215.133,470.018
849.86,153.196
348.318,319.388
-59.672,-84.043
863.02,261.083
97.976,521.0
-39.845,334.981
63.416,-72.805
850.132,-86.717
257.58,-63.891
78.67,323.14
274.043,312.158
29.079,-46.799
306.261,316.445
216.705,530.109
-1.705,-44.966
837.871,203.126
13.894,-79.999
-91.103,-90.339
28.351,279.323
127.38,289.391
855.659,330.063
61.349,288.699
28.747,60.743
263.251,457.419
280.722,280.868
291.816,47.632
121.751,324.186
913.743,132.793
33.308,-80.355
15.054,521.086
298.064,465.303
-16.563,66.321
-87.424,-39.311
302.5,311.255
720.718,313.757
818.951,117.051
249.684,462.543
164.399,475.125
-15.146,298.972
-15.848,64.548
234.699,-75.662
726.179,327.578
884.788,360.98
343.968,332.992
290.935,67.237
11.41,315.133
182.847,519.212
-12.51,314.587
-19.664,296.378
8.522,275.993
256.857,326.315
-40.744,483.015
685.446,325.924
993.173,283.019
862.642,178.723
896.027,195.309
878.328,224.68
176.517,-85.81
682.543,327.902
45.503,-90.662
209.943,69.446
142.164,184.807
243.889,79.221
136.374,184.905
181.133,303.97
143.294,194.842
313.647,347.674
189.786,499.705
276.19,-92.058
343.98,66.785
98.256,300.523
77.604,309.679
337.89,276.47
858.449,-66.713
141.475,484.073
267.757,306.18
257.228,532.617
102.86,323.746
858.013,162.407
304.566,278.59
169.081,47.095
365.874,288.843
93.949,77.696
264.727,485.59
363.234,300.64
352.707,39.074
336.475,59.64
407.867,27.019
877.28,235.995
385.85,81.188
11.487,-61.3
-15.687,-56.075
62.126,333.425
254.241,-90.59
205.377,511.323
51.579,474.496
-12.56,-90.431
916.163,123.64
341.792,55.201
151.348,306.091
903.707,295.318
277.992,543.079
897.794,208.62
135.811,460.935
59.262,-56.539
175.105,-56.139
405.715,84.216
69.286,484.125
686.714,438.254
6.274,64.141
332.948,-87.063
371.2,324.451
-14.584,513.577
240.224,516.034
-85.31,-78.917
322.423,286.792
350.935,336.347
17.865,-79.003
206.762,62.946
212.759,78.084
-29.616,301.407
53.335,291.345
216.2,493.634
351.911,287.47
276.41,-80.634
48.333,-83.904
-69.464,-103.755
303.711,278.139
866.129,-60.711
120.983,300.014
329.691,-76.962
195.41,299.769
171.731,46.759
842.895,150.657
166.267,494.131
330.693,471.32
837.098,107.161
314.331,523.253
229.818,298.469
374.038,493.614
-41.199,-80.389
90.359,292.413
154.165,527.614
19.298,537.253
188.327,-64.202
351.161,511.002
895.043,280.116
41.18,75.715
117.273,464.16
274.41,286.297
310.382,316.164
24.69,60.002
119.499,508.155
-2.8,537.923
43.855,-56.668
215.26,202.978
857.928,155.063
861.765,319.761
130.741,291.131
732.14,279.559
133.296,-80.5
116.691,63.362
29.603,72.325
54.668,-65.687
-16.919,491.955
202.108,547.719
189.124,482.474
322.215,86.029
23.053,301.242
899.274,134.437
89.293,-69.51
62.149,527.504
216.187,202.31
745.971,425.069
863.275,296.101
135.599,526.992
-19.706,504.826
210.625,193.158
182.56,459.409
325.642,518.232
54.078,55.114
-88.553,-65.679
83.81,317.334
868.893,316.735
152.593,-60.813
290.357,47.948
72.134,-95.598
843.596,310.806
872.642,287.282
-11.185,-61.516
294.251,278.792
871.079,361.182
686.146,229.269
335.537,316.039
42.693,-50.979
147.699,54.989
148.81,-95.28
133.104,494.911
827.686,-74.64
224.567,319.075
856.616,348.844
853.591,121.539
357.522,89.39
832.822,-78.396
333.211,289.396
785.753,50.713
292.274,295.045
8.468,288.042
154.48,40.766
82.13,-82.506
205.093,77.361
323.271,57.702
130.719,-65.441
920.734,87.309
872.216,271.763
178.383,475.596
396.525,48.001
88.238,502.24
68.2,301.782
75.684,471.295
248.484,76.077
190.938,313.95
801.0,53.684
878.733,380.436
876.423,344.913
350.496,31.168
51.15,47.81
25.36,318.588
-12.37,528.236
880.238,207.685
319.523,298.901
184.057,-77.477
157.834,521.129
28.807,-48.898
137.158,-70.627
277.754,37.516
332.568,40.827
42.841,-50.656
-3.832,-100.439
687.506,323.541
